customerid,churn,age,gender,tenure,numofproducts,estimatedsalary
789300408,0,41,Male,30,3,40000
711970533,0,54,Female,41,3,40000
815088483,0,28,Female,23,4,40000
717139608,0,50,Female,36,3,40000
717626508,0,44,Female,36,3,40000
767668908,1,46,Female,40,3,0
712484733,0,47,Male,32,6,70000
716216958,0,48,Male,42,6,70000
714246333,1,58,Female,48,1,0
718693683,0,65,Female,53,4,50000
716298633,0,56,Female,47,5,40000
755661933,1,48,Female,41,5,50000
712914783,0,43,Male,31,4,50000
711240108,0,41,Male,31,3,70000
721396758,0,35,Female,36,3,40000
715636533,0,48,Female,36,4,40000
711508608,0,50,Female,36,3,40000
716669658,1,51,Female,33,6,40000
718212633,0,45,Female,36,5,50000
708357183,0,47,Female,38,4,40000
713629533,0,35,Female,36,3,40000
771450708,0,58,Female,46,5,50000
711311883,0,48,Female,35,5,40000
802673508,1,57,Male,51,3,120000
708113208,0,53,Female,36,3,40000
788786208,0,46,Female,27,6,0
720043533,0,39,Male,26,6,70000
801083133,0,57,Female,51,5,40000
716246733,0,57,Female,49,4,40000
807157833,0,56,Female,51,5,0
721032633,1,55,Female,32,5,50000
828285858,0,41,Female,37,3,40000
718890933,1,45,Female,27,3,40000
711148308,0,52,Male,46,4,70000
712810233,0,40,Female,36,3,40000
714098883,0,45,Female,36,5,50000
779327733,0,43,Male,25,4,70000
716364408,0,59,Female,36,4,40000
710461083,0,56,Female,46,4,40000
709306983,0,44,Female,36,6,40000
769035933,0,54,Female,48,5,40000
813182658,0,49,Female,44,4,40000
781110408,0,39,Female,23,5,40000
818007783,0,49,Female,44,6,50000
708862233,0,44,Female,30,3,50000
714006333,1,42,Female,36,5,40000
770596458,1,45,Female,31,4,40000
789392883,0,38,Female,29,4,40000
803805483,0,46,Female,40,3,0
709534083,1,58,Female,36,3,40000
710579583,0,57,Female,50,3,40000
708949908,1,50,Male,42,1,120000
711907083,0,53,Male,36,3,100000
718696458,0,52,Female,42,4,40000
710611683,0,43,Female,31,6,40000
721511883,0,40,Female,28,6,40000
779116158,0,49,Female,31,5,40000
720193533,0,41,Male,32,4,70000
753094533,0,51,Male,44,3,100000
719545983,0,31,Female,13,5,0
716494383,0,49,Female,41,3,50000
769892058,0,40,Male,34,4,100000
709098108,0,45,Female,35,4,0
715705683,0,56,Female,36,4,40000
715724808,0,49,Male,41,5,100000
717123858,0,36,Female,36,5,50000
716236683,0,46,Female,37,4,40000
771224358,0,54,Female,41,3,40000
779310033,1,42,Female,24,3,40000
710595783,0,46,Female,39,4,0
711409833,0,45,Female,33,3,40000
721174008,0,37,Male,23,4,120000
714192933,1,55,Female,36,3,40000
709632483,0,49,Female,40,3,40000
718431258,0,41,Male,28,4,70000
817029108,0,47,Female,27,4,50000
796931508,1,42,Male,36,4,70000
769577358,0,31,Female,17,4,40000
815589558,0,50,Male,45,6,100000
714287583,1,41,Female,32,3,40000
718975083,1,47,Female,40,6,40000
715315008,0,40,Male,30,6,50000
779252283,0,47,Female,29,6,40000
714031083,1,46,Female,30,3,0
772442883,1,51,Female,41,2,0
714533058,0,53,Female,43,4,40000
716570958,1,50,Male,36,3,70000
710116833,1,59,Female,36,5,50000
718586133,0,43,Female,31,6,40000
773322558,0,59,Female,48,6,40000
714554808,0,51,Female,40,3,40000
717903108,0,57,Female,46,6,0
815908908,1,47,Female,42,3,0
771464808,0,35,Female,23,6,40000
708234558,0,55,Female,43,5,40000
715737258,0,41,Female,32,6,40000
710188308,0,51,Female,41,6,40000
708670608,0,48,Female,36,4,0
714839808,0,51,Female,35,6,40000
811140933,0,43,Female,29,4,40000
788937933,0,39,Female,25,3,40000
721527858,1,52,Female,40,3,40000
718265658,0,47,Female,36,3,40000
714312708,0,44,Male,36,6,70000
715821183,0,42,Female,23,3,0
709487058,0,51,Female,36,6,40000
712675158,0,56,Male,36,5,70000
826473858,0,44,Male,40,6,50000
817382958,0,47,Female,31,5,40000
712927383,1,51,Female,36,3,40000
712894308,0,47,Male,37,5,100000
712349808,0,44,Female,34,4,0
778780008,0,48,Male,36,4,70000
711430908,1,45,Female,34,3,40000
779670783,0,40,Male,23,6,100000
718757808,0,56,Female,46,4,50000
779530908,1,48,Female,31,5,40000
716389833,0,50,Female,40,4,40000
718469658,0,37,Female,22,4,0
809849358,1,55,Female,50,2,40000
719772258,0,38,Male,30,5,100000
809363958,0,49,Female,44,5,50000
709165533,0,47,Male,41,6,120000
809846283,0,42,Female,37,3,40000
708427908,0,52,Female,39,6,40000
721228308,1,47,Female,39,5,40000
713374533,0,52,Female,43,4,50000
708708858,1,50,Female,36,1,40000
721111233,0,52,Male,43,6,100000
708538608,0,50,Female,36,6,0
718866633,0,46,Male,36,5,100000
719100633,0,40,Male,36,3,120000
789328083,1,42,Female,32,6,40000
822905058,0,29,Female,25,6,40000
816549933,0,50,Male,45,4,100000
716421633,1,43,Female,36,4,40000
712667958,0,40,Male,36,4,120000
809559933,1,45,Female,40,3,0
819979458,0,35,Female,30,5,40000
708100533,0,55,Female,36,3,40000
778669608,0,49,Female,29,6,50000
802867683,0,53,Female,47,5,50000
711893358,0,46,Male,37,6,50000
785410158,0,50,Female,42,4,40000
718596858,0,53,Female,45,5,50000
708338958,0,58,Female,36,5,40000
714688833,0,47,Female,36,4,40000
789662283,1,50,Female,33,3,40000
712805658,0,56,Female,46,4,40000
815598858,0,48,Male,43,5,50000
779412783,0,55,Female,37,4,40000
780036483,0,38,Male,28,4,40000
711527508,1,46,Female,34,2,50000
720768258,0,52,Female,34,5,40000
716023533,0,49,Female,39,6,0
714075708,0,48,Male,38,4,100000
787475433,0,36,Female,23,5,0
787505133,1,36,Male,24,2,120000
712241433,0,38,Female,30,4,40000
807990108,0,44,Male,39,3,120000
719018208,1,52,Female,46,6,0
716641983,0,55,Female,36,5,0
708989358,0,37,Female,18,3,40000
708807483,0,51,Female,45,5,50000
715774833,0,41,Female,36,4,40000
714733908,0,51,Male,37,6,70000
721067658,0,40,Male,36,6,70000
788997408,0,65,Female,53,6,40000
719835033,0,46,Male,34,5,100000
771854808,0,45,Male,34,6,70000
717299958,0,49,Male,45,3,100000
720778458,0,49,Male,36,6,70000
713019783,0,41,Female,35,3,50000
770968383,1,41,Male,28,3,100000
709747308,0,41,Male,36,4,70000
801366783,0,51,Female,45,3,40000
798786333,0,46,Female,40,6,40000
771723408,1,37,Female,25,3,40000
715117008,0,39,Male,36,4,50000
713944833,0,46,Male,36,3,70000
713569158,1,43,Female,34,1,50000
713037333,0,63,Male,55,6,100000
718267233,0,50,Male,38,4,120000
709736658,0,37,Male,27,6,50000
710929233,0,33,Female,36,5,40000
714290583,0,44,Male,36,3,70000
717972408,0,44,Male,34,6,100000
718626033,1,47,Male,39,2,70000
720008133,0,45,Female,36,4,0
710476908,0,39,Female,28,3,0
709888383,0,47,Female,36,3,40000
788864508,0,52,Female,37,4,40000
714010383,1,47,Female,40,5,0
719549508,0,49,Female,40,4,40000
718670808,0,59,Female,51,6,40000
718211208,0,39,Male,36,6,120000
712578933,1,35,Female,25,3,50000
709343433,0,39,Female,26,5,40000
767488908,0,41,Male,35,4,100000
719531133,0,46,Female,38,4,50000
719006508,0,34,Male,36,5,70000
721287183,0,49,Female,35,5,40000
711144183,1,55,Female,45,1,0
709080783,0,56,Female,38,4,40000
710520408,0,52,Female,36,5,0
785262333,1,46,Male,40,5,50000
716513358,0,51,Female,36,5,0
719073483,1,45,Male,38,3,100000
715372083,0,37,Female,36,3,40000
780034083,0,48,Female,38,3,50000
794581533,0,52,Male,37,4,70000
710013258,0,44,Female,31,3,40000
719084358,1,55,Female,46,6,40000
789173958,0,45,Female,34,4,40000
789575583,0,43,Female,36,5,0
712434708,1,52,Female,39,5,40000
808675083,0,61,Male,56,5,0
710864358,0,51,Female,45,6,0
712574583,0,34,Female,21,6,0
708412758,1,33,Female,36,5,40000
714389058,0,38,Female,36,3,50000
715767033,0,56,Female,36,5,0
779281233,0,45,Female,27,4,0
717147708,0,44,Male,34,6,70000
715029333,0,52,Female,36,4,40000
806989008,0,30,Female,25,4,0
713158083,1,56,Male,46,2,120000
771037008,0,46,Male,33,3,100000
710587458,0,34,Male,22,4,100000
710563458,0,43,Female,30,5,0
720010608,1,37,Male,24,6,50000
710343783,0,37,Female,29,6,40000
772578858,0,49,Female,39,3,40000
708559533,0,40,Male,36,6,100000
711939558,1,37,Female,36,3,40000
772143333,0,46,Female,35,6,40000
711067383,0,53,Male,45,6,120000
817041408,0,56,Female,41,3,0
771942333,0,65,Male,54,5,40000
755247108,0,50,Female,43,4,40000
715710708,0,50,Male,37,6,70000
713858733,0,61,Female,53,4,50000
717129333,0,35,Female,25,3,50000
716924958,1,65,Female,56,3,40000
719614758,0,45,Female,34,3,50000
721537683,0,50,Female,41,3,0
771500358,0,43,Female,31,5,40000
711531858,1,48,Female,41,3,40000
715060158,0,41,Female,26,5,40000
779725833,0,42,Male,26,4,70000
716592558,0,52,Female,36,3,40000
771020133,0,45,Female,32,3,40000
709153008,0,37,Male,36,3,50000
713394858,0,48,Male,34,4,50000
721175283,0,59,Female,36,3,40000
715503558,0,57,Female,36,6,40000
819943458,1,57,Male,52,6,120000
717094758,0,40,Female,29,5,0
772073508,1,52,Female,41,5,40000
721351983,1,43,Female,36,5,40000
714477408,1,36,Female,36,3,40000
718471758,0,49,Male,37,5,70000
711607833,0,43,Male,36,5,70000
708621408,0,39,Female,28,3,40000
719277033,0,44,Male,34,5,50000
813905508,0,57,Female,52,4,40000
719761458,0,55,Male,36,3,70000
708222558,0,37,Female,36,6,40000
713937558,0,54,Female,36,3,50000
709603608,0,34,Male,25,6,70000
804661083,0,50,Male,45,3,100000
720977358,0,50,Female,36,3,40000
718420308,0,50,Female,36,3,40000
714046608,0,49,Male,39,5,70000
718048608,0,41,Female,33,5,0
718497033,0,52,Male,36,5,120000
711801933,1,54,Female,36,3,50000
716282208,1,54,Female,48,3,40000
789076083,0,50,Female,38,6,40000
714045783,1,37,Female,29,2,50000
769720683,0,50,Female,44,5,0
721092783,0,46,Male,36,6,100000
720243933,1,47,Male,32,1,70000
818502708,0,51,Female,46,5,50000
712942308,0,42,Male,36,6,70000
714262533,0,28,Female,36,3,0
714708183,0,58,Male,49,4,70000
718285308,0,44,Female,31,6,40000
720595083,0,40,Female,30,4,40000
787501758,0,51,Female,39,5,40000
714990633,0,56,Male,36,5,100000
714652383,0,51,Female,36,5,40000
788776008,0,43,Male,24,6,100000
709176108,0,56,Female,49,5,40000
719354433,0,48,Male,36,6,100000
709368483,0,56,Male,45,5,50000
717621333,0,48,Female,36,5,40000
716272158,1,41,Female,15,5,50000
803355408,0,50,Male,44,5,70000
717073308,0,44,Female,31,5,40000
789105183,0,54,Male,42,3,100000
721305408,0,48,Female,37,4,40000
715739733,0,34,Male,25,4,50000
779217333,0,59,Female,49,6,40000
712133508,0,41,Female,22,5,50000
714602658,1,39,Female,36,1,40000
712446783,1,50,Female,30,5,40000
720049083,1,35,Female,24,5,0
824172258,0,34,Female,30,3,40000
717695058,0,46,Female,35,3,0
719782458,0,49,Female,39,3,50000
718141983,0,49,Male,43,6,100000
718853358,0,42,Female,36,5,40000
772539558,0,65,Female,55,3,40000
817094283,0,43,Female,23,5,40000
716932308,0,38,Female,28,5,0
714738858,0,52,Female,36,6,40000
772409733,0,39,Female,28,4,50000
717534108,0,48,Female,40,3,50000
816378033,1,46,Male,41,6,100000
790141308,0,44,Male,37,5,100000
710770383,0,53,Female,36,4,50000
711351108,0,44,Female,36,3,40000
713744058,0,41,Female,36,6,40000
708998583,0,47,Female,39,6,40000
827451333,1,54,Female,50,3,40000
714228558,0,40,Male,36,5,100000
797668983,0,42,Female,36,6,40000
713023158,0,39,Female,31,3,50000
709982658,0,41,Female,31,4,40000
715398858,0,57,Female,36,4,40000
715615233,0,60,Female,48,5,40000
710650608,0,51,Male,36,4,100000
803214108,0,33,Female,27,6,0
717202083,1,46,Male,34,2,100000
719051733,0,63,Male,51,4,70000
789900633,0,49,Female,40,5,50000
789122808,1,41,Female,29,5,50000
709902108,0,51,Male,40,4,100000
713666058,0,46,Female,38,6,50000
711453783,0,41,Female,29,4,40000
778936008,0,46,Female,30,3,0
708085458,0,34,Female,24,6,40000
749067633,0,45,Female,38,3,40000
716170308,0,27,Female,36,5,0
711507783,1,54,Female,42,3,40000
819752133,0,41,Male,36,6,100000
711061908,0,48,Female,38,6,40000
744231708,0,45,Female,38,3,40000
716856408,1,39,Female,28,5,40000
711780108,0,46,Female,38,4,40000
715178733,0,47,Female,41,5,40000
721418133,0,45,Female,33,6,40000
720124758,1,49,Male,40,5,100000
809068983,0,40,Female,35,3,40000
711052308,0,45,Male,37,6,70000
718967433,0,34,Female,36,3,40000
709827933,0,44,Male,36,3,100000
787568433,0,42,Male,33,3,70000
720256158,0,47,Female,40,5,0
715435758,0,42,Male,36,3,100000
719505483,0,51,Female,36,6,0
721247883,0,52,Male,41,4,100000
772220433,0,44,Male,33,6,70000
789692283,0,47,Female,34,4,40000
815091333,0,48,Female,43,3,40000
778732158,0,50,Female,30,4,0
715129233,0,51,Female,36,6,40000
714083208,0,47,Female,38,5,40000
716559108,0,47,Female,36,6,40000
715102308,0,50,Female,36,5,50000
768814983,0,39,Female,33,3,40000
788744058,0,48,Female,27,3,0
782802033,1,45,Female,39,3,40000
708499608,0,49,Male,36,6,50000
794947683,0,35,Female,29,6,40000
716442333,0,34,Female,25,6,50000
772189308,0,59,Female,48,5,40000
721529583,0,52,Male,41,6,100000
713578608,0,58,Male,46,6,40000
718976283,0,51,Female,36,3,40000
711505308,0,59,Female,52,5,40000
711131958,0,50,Female,42,4,50000
714687858,0,49,Female,41,6,40000
780289308,1,61,Female,47,1,40000
708504783,0,47,Male,36,3,50000
778857108,0,52,Female,33,3,50000
756598833,0,38,Male,31,6,40000
718748133,0,34,Female,23,5,0
714503433,1,57,Female,36,1,40000
710869008,0,47,Female,36,5,0
779643858,0,55,Female,38,5,40000
715250583,0,55,Male,48,3,100000
714396558,0,57,Female,51,6,40000
752766783,0,43,Female,36,5,0
715532208,0,65,Female,55,3,40000
719130558,0,55,Female,44,5,40000
806232408,0,54,Female,49,5,0
715497558,1,44,Female,36,6,40000
716303583,0,55,Female,36,5,40000
713522058,0,39,Female,30,3,40000
719074308,0,37,Female,27,4,40000
711881733,0,55,Female,46,3,40000
710310108,0,46,Female,29,3,40000
715814433,0,44,Male,36,6,100000
717252483,1,57,Female,41,3,40000
770874483,0,54,Female,40,4,0
719742108,1,38,Female,26,5,40000
711064008,0,48,Female,36,4,40000
717208833,1,34,Female,21,2,40000
709022883,0,44,Female,36,6,40000
713653983,0,39,Male,26,4,70000
713463708,1,40,Female,25,4,40000
789143283,0,41,Female,30,4,0
778550583,0,43,Female,35,6,50000
711181608,0,50,Female,40,3,40000
711790308,1,54,Female,34,4,40000
779791908,0,47,Female,36,6,50000
789515283,0,51,Male,43,6,70000
712046808,1,49,Female,42,1,0
712169883,0,43,Male,36,3,70000
712637283,0,36,Female,28,6,40000
715555833,0,47,Female,34,6,40000
708712833,0,45,Female,36,4,40000
717841683,0,49,Male,36,6,70000
708689958,0,48,Female,36,4,40000
708888633,1,52,Male,36,2,100000
721012983,0,46,Male,38,6,100000
812406183,1,45,Female,40,5,40000
714595983,1,49,Female,41,4,50000
715725858,0,43,Female,26,6,40000
720270633,1,40,Female,36,5,40000
720269283,0,48,Female,33,3,50000
710142258,0,53,Female,36,5,40000
708525108,0,54,Female,47,4,0
709621008,0,48,Male,30,6,70000
717181833,0,39,Female,30,5,40000
711288558,0,45,Female,28,5,40000
718653333,1,45,Female,33,1,40000
766628733,0,56,Male,49,3,70000
711724083,1,27,Female,16,6,40000
719690733,0,47,Female,40,4,40000
770783508,0,48,Male,34,6,70000
713422083,1,30,Female,36,5,40000
718026858,0,52,Female,36,3,40000
716028108,0,35,Female,18,6,40000
712222758,1,38,Female,36,3,40000
718436133,0,44,Female,36,5,40000
719313633,0,53,Female,36,6,50000
814586958,0,43,Female,38,4,0
804344733,0,46,Female,41,3,40000
717166383,0,40,Female,30,5,50000
713060283,0,43,Female,34,5,50000
713070033,0,56,Female,43,5,40000
793625583,0,48,Female,42,6,50000
713918358,0,31,Female,36,6,0
714308283,0,41,Male,32,5,50000
714086133,0,47,Female,36,4,40000
718872858,0,43,Female,36,5,40000
718148358,1,50,Female,36,2,40000
709665783,0,39,Female,36,3,50000
708483708,0,51,Male,36,5,120000
715347783,0,40,Male,35,3,40000
709054083,0,50,Female,32,6,40000
807915408,0,41,Female,36,6,50000
794507133,1,37,Female,18,4,50000
712569408,0,56,Female,44,4,50000
788805108,0,47,Male,30,5,70000
710150208,0,44,Female,26,4,40000
711825558,0,38,Male,19,5,100000
712891833,0,45,Female,36,3,40000
719680908,0,47,Female,27,3,40000
801053208,0,39,Female,33,3,40000
758642733,0,48,Female,41,5,40000
771201408,0,53,Female,40,3,40000
789523683,0,51,Female,43,3,50000
767266758,1,41,Female,34,1,40000
713732883,0,38,Female,36,4,40000
720739083,1,36,Female,25,5,40000
718010133,0,46,Female,35,4,40000
771518658,0,58,Female,46,5,50000
710508858,0,44,Female,34,5,40000
772590408,0,41,Male,31,3,100000
719334408,0,42,Female,36,6,40000
717500133,0,42,Male,36,3,100000
720988083,0,45,Female,35,3,40000
713594883,1,44,Female,32,5,0
719848908,0,41,Female,33,3,0
714962658,1,35,Male,36,5,40000
717429258,1,48,Female,39,3,40000
717022533,0,43,Female,36,4,50000
710853033,0,36,Female,36,3,40000
709548783,1,44,Male,36,5,50000
780055308,0,43,Female,28,3,40000
714252933,0,52,Female,45,4,40000
713336883,1,61,Female,36,4,40000
713119308,0,50,Female,39,4,40000
710815608,0,43,Male,25,3,70000
809626983,1,48,Female,43,3,40000
803398983,0,35,Female,29,4,40000
717568308,0,39,Male,36,4,100000
711694083,0,59,Female,48,4,40000
712258308,0,58,Female,39,3,40000
713884458,0,51,Male,37,6,100000
716160708,0,64,Male,36,4,40000
772728933,1,50,Male,40,6,120000
815320383,1,46,Female,41,5,40000
712117983,0,49,Male,39,6,100000
788694558,0,53,Female,40,5,40000
709275558,0,54,Male,44,6,70000
711216933,0,42,Female,36,4,40000
717069033,0,43,Female,30,4,40000
714992733,0,46,Male,36,5,100000
809445858,0,38,Female,32,6,40000
708859158,0,47,Female,37,4,50000
710040483,0,37,Male,26,6,70000
714667608,0,47,Male,36,4,50000
714475908,1,43,Male,35,5,70000
713656308,0,56,Female,48,3,40000
716790633,1,43,Male,36,4,70000
716127333,1,45,Female,36,5,0
713017758,0,47,Female,32,6,40000
717893358,0,43,Female,33,6,0
780032208,1,44,Male,34,5,70000
720219633,0,52,Female,42,4,50000
711676008,0,52,Female,44,5,40000
714192033,0,43,Female,25,5,0
713442933,0,49,Male,32,4,50000
789052308,1,40,Male,28,6,50000
714948858,1,50,Female,36,3,40000
711772983,0,43,Male,35,5,70000
802937058,0,53,Male,47,3,100000
712493058,0,42,Female,31,6,0
718808883,0,55,Female,47,3,40000
719685408,1,40,Male,29,3,70000
708829758,0,41,Male,36,4,70000
710792733,0,47,Female,29,4,40000
716838633,0,46,Male,36,4,70000
714041283,0,50,Female,40,5,0
710284233,1,33,Male,36,5,100000
752944533,0,45,Female,34,4,40000
713312208,1,53,Male,43,1,50000
804045933,0,36,Male,30,5,100000
716662683,0,55,Female,45,6,40000
713432508,0,42,Female,36,4,40000
799475658,0,51,Female,45,3,40000
719849958,0,44,Female,36,4,40000
715803933,0,47,Male,36,4,70000
779486433,0,46,Female,28,3,40000
708281433,0,57,Female,36,5,40000
779844408,1,43,Female,27,4,40000
721306908,0,61,Female,44,4,0
713964858,0,51,Male,41,4,120000
717545808,0,44,Female,32,3,40000
771232533,0,46,Female,33,3,40000
710883483,0,52,Female,34,3,50000
801715383,1,45,Male,39,6,70000
719594433,0,35,Female,26,6,0
716310633,0,59,Female,36,6,40000
714188883,1,46,Female,37,3,40000
772437633,0,43,Male,33,4,70000
708536283,1,35,Male,27,3,100000
772569033,0,44,Male,34,5,100000
714443883,0,57,Female,49,4,40000
710369658,0,50,Male,36,4,70000
788440083,0,55,Male,48,5,70000
773332908,0,48,Male,30,3,70000
709307808,1,59,Female,36,3,50000
712507758,0,36,Female,24,6,0
715701033,1,43,Male,33,5,100000
718478883,0,55,Female,36,4,40000
788734158,0,42,Male,19,5,50000
794490858,0,48,Female,28,3,50000
718397658,0,60,Female,36,6,50000
718826883,1,50,Male,36,6,100000
716733933,0,42,Female,30,5,0
809307108,0,44,Female,39,4,0
778671483,0,33,Female,13,5,40000
815504583,1,48,Female,43,3,50000
789319458,0,48,Male,38,6,70000
710382108,0,39,Female,19,5,40000
720895533,0,32,Female,22,6,40000
709891608,1,41,Male,24,5,120000
717136533,0,37,Female,26,4,40000
790164408,0,59,Female,52,6,40000
795613233,0,48,Female,42,4,0
709009833,0,54,Male,44,3,50000
720054183,0,41,Female,25,4,50000
713193408,0,59,Female,52,3,40000
801508383,0,48,Male,42,6,100000
711949683,1,55,Female,36,6,50000
787747308,1,49,Female,39,6,40000
720064158,0,51,Female,36,4,40000
779104608,1,34,Female,15,5,0
715477233,0,55,Female,36,3,0
719524383,0,35,Female,22,3,50000
713804883,1,46,Female,37,3,40000
710359458,0,50,Female,36,5,50000
716311683,0,43,Male,36,4,100000
753795633,1,48,Female,41,5,40000
780076833,0,44,Male,29,6,100000
716019333,0,65,Female,56,6,40000
820657083,0,53,Male,48,5,100000
716901858,0,49,Male,39,5,50000
756571983,0,45,Female,36,6,40000
817607358,1,44,Female,35,3,0
778268508,0,56,Female,47,5,0
778984383,0,43,Female,31,3,0
720771933,0,49,Female,36,5,50000
748827033,0,44,Male,37,5,70000
712591983,0,52,Female,41,4,50000
712181658,0,37,Female,36,4,50000
712297683,1,47,Female,35,6,40000
714684933,1,40,Female,28,5,40000
720742083,1,48,Female,36,4,40000
772310958,0,42,Female,31,4,40000
715343883,0,42,Female,32,5,40000
720470133,0,59,Male,36,5,40000
710420133,0,47,Female,34,6,40000
720933408,0,56,Female,36,3,40000
716304483,0,46,Female,36,3,50000
719534058,0,26,Female,14,3,40000
710515308,0,42,Female,36,4,40000
797241108,0,47,Male,41,5,120000
708884658,0,48,Female,31,5,40000
794475483,0,44,Male,27,4,100000
714315858,0,56,Female,37,6,40000
717217983,0,43,Female,30,6,40000
721124658,1,40,Male,27,4,100000
716753058,0,38,Female,28,6,40000
711069483,0,40,Female,36,6,40000
708478233,0,48,Female,36,4,50000
710783358,0,46,Male,35,5,100000
713710383,0,43,Male,30,4,100000
720815208,1,52,Male,39,5,120000
721338783,0,49,Female,36,3,0
714121983,0,49,Female,42,4,0
715061733,0,42,Male,36,4,70000
720520308,1,46,Female,28,4,40000
806908608,0,46,Female,41,5,40000
798972183,1,49,Female,43,1,50000
715030308,0,42,Male,27,5,50000
708244458,0,47,Female,35,3,40000
789479058,0,45,Female,37,5,50000
784998108,0,33,Male,22,5,100000
711808383,0,50,Male,39,5,70000
770839608,0,60,Female,47,6,40000
713866308,0,45,Male,36,5,70000
714250908,1,53,Female,47,3,40000
739317558,0,48,Male,35,4,100000
718702908,0,53,Female,36,6,40000
720644883,0,53,Female,40,3,0
717182883,0,33,Female,36,3,0
719384433,1,44,Female,28,5,40000
787301208,0,52,Male,46,5,50000
720924633,0,40,Female,27,4,40000
721316358,0,41,Male,28,5,70000
716118633,0,43,Male,36,6,70000
789880533,1,46,Female,36,5,50000
711221958,1,43,Female,26,3,50000
715510683,0,40,Female,29,3,40000
718689258,0,39,Female,29,5,50000
716368008,1,54,Female,36,4,0
712092783,1,47,Female,40,6,40000
789541458,0,35,Female,28,6,40000
719539458,0,46,Female,41,5,40000
713082708,0,41,Female,36,6,40000
794665608,0,48,Female,33,4,50000
712827258,0,37,Male,25,5,50000
714525633,0,55,Female,36,3,40000
708726708,1,42,Female,36,6,50000
768498258,0,47,Female,41,3,0
712767858,1,42,Female,30,5,50000
709231683,0,36,Female,23,6,50000
712445583,1,33,Female,15,3,0
711461658,0,47,Male,29,5,50000
713891133,1,41,Female,36,3,40000
710074458,0,41,Female,34,3,40000
779279883,1,60,Female,42,3,40000
719674533,0,48,Male,44,5,100000
716535408,0,43,Male,32,3,50000
710319108,0,54,Female,47,4,40000
714777858,0,60,Female,36,6,40000
769974258,0,44,Male,38,5,100000
717819633,0,49,Female,42,6,40000
712953483,1,64,Female,36,1,40000
779029458,1,54,Female,35,4,40000
721321383,0,50,Female,41,3,40000
716973333,0,40,Male,28,3,120000
709946658,0,49,Female,30,5,50000
709243533,0,49,Female,41,5,40000
709999308,0,51,Male,40,3,100000
712389108,0,43,Female,36,6,40000
712305333,0,59,Male,53,4,70000
812785158,0,42,Male,37,4,40000
765459858,1,47,Male,40,4,40000
714894708,1,53,Male,45,4,120000
711296508,0,49,Female,42,5,40000
795713058,0,45,Male,39,3,50000
789487308,0,48,Male,39,3,70000
720130233,1,48,Male,36,4,70000
789047208,0,57,Female,45,4,40000
715864983,0,56,Female,43,5,40000
708765933,0,46,Male,36,3,70000
809320908,0,42,Male,37,3,70000
779324358,0,49,Female,31,6,40000
713730108,0,48,Male,38,3,70000
711783483,0,55,Female,46,4,50000
719294433,0,63,Female,55,4,0
718279008,1,44,Male,36,5,70000
721238508,0,38,Female,26,3,40000
709365483,0,45,Female,36,5,50000
718477983,0,54,Female,42,4,40000
719809533,0,59,Female,36,6,40000
717239133,0,52,Female,40,5,0
814091058,1,38,Female,33,6,40000
710555433,1,42,Female,36,6,40000
770956158,0,43,Female,30,3,40000
718263108,1,44,Female,32,3,40000
715984908,0,52,Male,36,4,100000
711020358,0,52,Female,36,5,50000
788769783,0,42,Female,23,6,40000
715496808,0,53,Female,36,6,50000
779931783,1,52,Male,38,6,120000
818763033,0,34,Female,29,6,50000
711953358,0,51,Male,35,4,100000
716485308,0,43,Female,36,4,40000
716432658,0,48,Female,36,5,40000
712691883,1,41,Female,36,3,40000
712611108,1,59,Female,53,5,40000
716245833,0,62,Male,36,6,40000
780052008,0,37,Male,22,4,100000
709759908,0,46,Male,36,4,70000
788667408,0,50,Female,21,6,40000
721449408,0,40,Female,25,6,40000
708316008,1,59,Female,36,3,0
714655758,0,62,Male,36,6,50000
711846183,1,38,Female,26,3,50000
720612333,1,44,Female,28,6,40000
714673833,0,59,Female,36,3,50000
710525508,1,48,Female,36,6,40000
757854858,1,50,Male,43,4,70000
714658233,0,46,Female,37,4,40000
716381808,0,43,Male,36,4,50000
720831783,0,50,Female,36,3,40000
714319233,1,44,Male,36,3,70000
718178583,0,42,Female,29,3,40000
708886533,0,50,Male,41,4,120000
716239383,0,45,Female,36,5,40000
714672933,0,52,Female,36,6,50000
809954133,0,49,Male,44,6,70000
714855108,0,60,Female,50,6,40000
718730283,0,38,Female,18,5,40000
709232808,1,44,Female,34,2,50000
804428958,0,47,Male,42,3,50000
711474333,1,57,Female,51,3,40000
720070383,0,41,Female,29,6,0
720322008,0,35,Female,15,4,50000
714527433,1,39,Male,30,5,100000
789267633,0,54,Female,43,3,40000
714523383,0,43,Female,33,3,50000
713996283,0,32,Female,36,4,40000
714557583,0,58,Female,36,6,40000
714014733,1,33,Male,36,4,100000
779065458,0,56,Male,37,4,120000
712733958,1,46,Female,36,6,40000
719231583,0,61,Male,49,6,70000
778801608,0,50,Male,39,6,100000
720728133,0,44,Male,33,4,50000
718153233,0,46,Male,36,3,100000
716122008,1,44,Female,35,3,40000
714960408,1,44,Female,34,4,40000
772382283,1,46,Female,36,3,40000
817236708,0,42,Male,25,6,70000
714266883,1,54,Female,44,5,40000
792795933,0,39,Female,30,5,40000
717219933,1,47,Female,35,4,40000
719986758,1,46,Female,33,5,50000
712326708,0,42,Female,31,6,40000
721505358,0,41,Female,34,3,40000
804337233,0,45,Female,35,3,40000
